movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg
276,Milk Money (1994),Comedy|Romance,0110516,8986,http://www.imdb.com/title/tt0110516/,22,3.25
277,Miracle on 34th Street (1994),Drama,0110527,10510,http://www.imdb.com/title/tt0110527/,38,3.223684210526316
278,Miami Rhapsody (1995),Comedy,0113808,17402,http://www.imdb.com/title/tt0113808/,2,1.5
279,My Family (1995),Drama,0113896,38722,http://www.imdb.com/title/tt0113896/,2,3
280,Murder in the First (1995),Drama|Thriller,0113870,8438,http://www.imdb.com/title/tt0113870/,13,4.076923076923077
281,Nobody's Fool (1994),Comedy|Drama|Romance,0110684,11593,http://www.imdb.com/title/tt0110684/,14,3.7857142857142856
282,Nell (1994),Drama,0110638,1945,http://www.imdb.com/title/tt0110638/,40,3.3375
283,New Jersey Drive (1995),Crime|Drama,0113967,39310,http://www.imdb.com/title/tt0113967/,3,3.6666666666666665
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,0117169,109560,http://www.imdb.com/title/tt0117169/,1,4.5
285,Beyond Bedlam (1993),Drama|Horror,0106402,56428,http://www.imdb.com/title/tt0106402/,1,4
287,Nina Takes a Lover (1994),Comedy|Romance,0110671,131957,http://www.imdb.com/title/tt0110671/,1,3
288,Natural Born Killers (1994),Action|Crime|Thriller,0110632,241,http://www.imdb.com/title/tt0110632/,92,3.233695652173913
289,Only You (1994),Comedy|Romance,0110737,9058,http://www.imdb.com/title/tt0110737/,8,3.5625
290,Once Were Warriors (1994),Crime|Drama,0110729,527,http://www.imdb.com/title/tt0110729/,14,4.035714285714286
291,Poison Ivy II (1996),Drama|Thriller,0114151,18220,http://www.imdb.com/title/tt0114151/,3,2.3333333333333335
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,0114069,6950,http://www.imdb.com/title/tt0114069/,101,3.4257425742574257
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,0110413,101,http://www.imdb.com/title/tt0110413/,133,4.018796992481203
294,"Perez Family, The (1995)",Comedy|Romance,0114113,63020,http://www.imdb.com/title/tt0114113/,2,3
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0114210,2307,http://www.imdb.com/title/tt0114210/,1,3
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,0110912,680,http://www.imdb.com/title/tt0110912/,307,4.197068403908795
298,Pushing Hands (Tui shou) (1992),Drama,0105652,25296,http://www.imdb.com/title/tt0105652/,1,2
299,Priest (1994),Drama,0110889,40156,http://www.imdb.com/title/tt0110889/,4,4
300,Quiz Show (1994),Drama,0110932,11450,http://www.imdb.com/title/tt0110932/,81,3.5185185185185186
301,Picture Bride (Bijo photo) (1994),Drama|Romance,0114129,30304,http://www.imdb.com/title/tt0114129/,1,4
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,0110963,10452,http://www.imdb.com/title/tt0110963/,5,3.2
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,0114214,12106,http://www.imdb.com/title/tt0114214/,32,2.953125
304,Roommates (1995),Comedy|Drama,0114296,161495,http://www.imdb.com/title/tt0114296/,3,3.6666666666666665
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,0110907,3586,http://www.imdb.com/title/tt0110907/,9,2.8333333333333335
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,0111495,110,http://www.imdb.com/title/tt0111495/,16,4.21875
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,0108394,108,http://www.imdb.com/title/tt0108394/,24,3.8958333333333335
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,0111507,109,http://www.imdb.com/title/tt0111507/,20,4.025
310,Rent-a-Kid (1995),Comedy,0114268,36357,http://www.imdb.com/title/tt0114268/,1,3
311,Relative Fear (1994),Horror|Thriller,0110965,92769,http://www.imdb.com/title/tt0110965/,1,3
312,Stuart Saves His Family (1995),Comedy,0114571,28033,http://www.imdb.com/title/tt0114571/,9,1.4444444444444444
313,"Swan Princess, The (1994)",Animation|Children,0111333,22586,http://www.imdb.com/title/tt0111333/,3,3.3333333333333335
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,0111112,14334,http://www.imdb.com/title/tt0111112/,16,3.75
315,"Specialist, The (1994)",Action|Drama|Thriller,0111255,2636,http://www.imdb.com/title/tt0111255/,38,3.0789473684210527
316,Stargate (1994),Action|Adventure|Sci-Fi,0111282,2164,http://www.imdb.com/title/tt0111282/,140,3.375
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0111070,11395,http://www.imdb.com/title/tt0111070/,81,3.2037037037037037
318,"Shawshank Redemption, The (1994)",Crime|Drama,0111161,278,http://www.imdb.com/title/tt0111161/,317,4.429022082018927
319,Shallow Grave (1994),Comedy|Drama|Thriller,0111149,9905,http://www.imdb.com/title/tt0111149/,20,3.6
320,Suture (1993),Film-Noir|Thriller,0108260,87078,http://www.imdb.com/title/tt0108260/,1,3
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0106966,12527,http://www.imdb.com/title/tt0106966/,2,4
322,Swimming with Sharks (1995),Comedy|Drama,0114594,20306,http://www.imdb.com/title/tt0114594/,10,3.55
324,"Sum of Us, The (1994)",Comedy|Drama,0111309,36614,http://www.imdb.com/title/tt0111309/,1,4
325,National Lampoon's Senior Trip (1995),Comedy,0113936,27993,http://www.imdb.com/title/tt0113936/,7,2.5
326,To Live (Huozhe) (1994),Drama,0110081,31439,http://www.imdb.com/title/tt0110081/,3,4
327,Tank Girl (1995),Action|Comedy|Sci-Fi,0114614,9067,http://www.imdb.com/title/tt0114614/,34,2.823529411764706
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,0114608,9059,http://www.imdb.com/title/tt0114608/,10,3.15
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,0111280,193,http://www.imdb.com/title/tt0111280/,108,3.3935185185185186
330,Tales from the Hood (1995),Action|Crime|Horror,0114609,25066,http://www.imdb.com/title/tt0114609/,6,3
331,Tom & Viv (1994),Drama,0111454,46797,http://www.imdb.com/title/tt0111454/,2,3
332,Village of the Damned (1995),Horror|Sci-Fi,0114852,12122,http://www.imdb.com/title/tt0114852/,12,2.8333333333333335
333,Tommy Boy (1995),Comedy,0114694,11381,http://www.imdb.com/title/tt0114694/,50,3.78
334,Vanya on 42nd Street (1994),Drama,0111590,32636,http://www.imdb.com/title/tt0111590/,5,4.2
335,Underneath (1995),Mystery|Thriller,0114788,36141,http://www.imdb.com/title/tt0114788/,2,3.5
336,"Walking Dead, The (1995)",Drama|War,0114888,95963,http://www.imdb.com/title/tt0114888/,1,3
337,What's Eating Gilbert Grape (1993),Drama,0108550,1587,http://www.imdb.com/title/tt0108550/,77,3.7662337662337664
338,Virtuosity (1995),Action|Sci-Fi|Thriller,0114857,9271,http://www.imdb.com/title/tt0114857/,19,2.8421052631578947
339,While You Were Sleeping (1995),Comedy|Romance,0114924,2064,http://www.imdb.com/title/tt0114924/,98,3.4693877551020407
340,"War, The (1994)",Adventure|Drama|War,0111667,19855,http://www.imdb.com/title/tt0111667/,5,3.4
341,Double Happiness (1994),Drama,0109655,60855,http://www.imdb.com/title/tt0109655/,2,4
342,Muriel's Wedding (1994),Comedy,0110598,236,http://www.imdb.com/title/tt0110598/,33,3.272727272727273
343,"Baby-Sitters Club, The (1995)",Children,0112435,48287,http://www.imdb.com/title/tt0112435/,5,2.9
344,Ace Ventura: Pet Detective (1994),Comedy,0109040,3049,http://www.imdb.com/title/tt0109040/,161,3.040372670807453
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0109045,2759,http://www.imdb.com/title/tt0109045/,36,3.5972222222222223
346,Backbeat (1993),Drama|Musical,0106339,12635,http://www.imdb.com/title/tt0106339/,6,3.5
347,Bitter Moon (1992),Drama|Film-Noir|Romance,0104779,10497,http://www.imdb.com/title/tt0104779/,6,3.5
348,Bullets Over Broadway (1994),Comedy,0109348,11382,http://www.imdb.com/title/tt0109348/,30,3.5833333333333335
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,0109444,9331,http://www.imdb.com/title/tt0109444/,110,3.6045454545454545
350,"Client, The (1994)",Drama|Mystery|Thriller,0109446,10731,http://www.imdb.com/title/tt0109446/,57,3.3859649122807016
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0109484,10464,http://www.imdb.com/title/tt0109484/,17,3.176470588235294
352,Crooklyn (1994),Comedy|Drama,0109504,34152,http://www.imdb.com/title/tt0109504/,2,2.5
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0109506,9495,http://www.imdb.com/title/tt0109506/,64,3.609375
354,Cobb (1994),Drama,0109450,29973,http://www.imdb.com/title/tt0109450/,6,3.3333333333333335
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,0109813,888,http://www.imdb.com/title/tt0109813/,42,2.357142857142857
356,Forrest Gump (1994),Comedy|Drama|Romance|War,0109830,13,http://www.imdb.com/title/tt0109830/,329,4.164133738601824
357,Four Weddings and a Funeral (1994),Comedy|Romance,0109831,712,http://www.imdb.com/title/tt0109831/,103,3.5194174757281553
358,Higher Learning (1995),Drama,0113305,16295,http://www.imdb.com/title/tt0113305/,9,2.6666666666666665
359,I Like It Like That (1994),Comedy|Drama|Romance,0110091,48992,http://www.imdb.com/title/tt0110091/,1,3
360,I Love Trouble (1994),Action|Comedy,0110093,10879,http://www.imdb.com/title/tt0110093/,8,2.6875
361,It Could Happen to You (1994),Comedy|Drama|Romance,0110167,10660,http://www.imdb.com/title/tt0110167/,17,3.0588235294117645
362,"Jungle Book, The (1994)",Adventure|Children|Romance,0110213,10714,http://www.imdb.com/title/tt0110213/,34,3.5294117647058822
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,0107472,41647,http://www.imdb.com/title/tt0107472/,2,4
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,0110357,8587,http://www.imdb.com/title/tt0110357/,172,3.941860465116279
365,Little Buddha (1993),Drama,0107426,1689,http://www.imdb.com/title/tt0107426/,4,3.25
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,0111686,11596,http://www.imdb.com/title/tt0111686/,12,2.9166666666666665
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,0110475,854,http://www.imdb.com/title/tt0110475/,157,3.1847133757961785
368,Maverick (1994),Adventure|Comedy|Western,0110478,9359,http://www.imdb.com/title/tt0110478/,74,3.5
369,Mrs. Parker and the Vicious Circle (1994),Drama,0110588,23333,http://www.imdb.com/title/tt0110588/,2,4
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,0110622,36593,http://www.imdb.com/title/tt0110622/,58,3.060344827586207
371,"Paper, The (1994)",Comedy|Drama,0110771,12280,http://www.imdb.com/title/tt0110771/,21,3.3095238095238093
372,Reality Bites (1994),Comedy|Drama|Romance,0110950,2788,http://www.imdb.com/title/tt0110950/,21,2.761904761904762
373,Red Rock West (1992),Thriller,0105226,10427,http://www.imdb.com/title/tt0105226/,11,3.6363636363636362
374,Richie Rich (1994),Children|Comedy,0110989,11011,http://www.imdb.com/title/tt0110989/,25,2.2
376,"River Wild, The (1994)",Action|Thriller,0110997,8987,http://www.imdb.com/title/tt0110997/,40,3.25
377,Speed (1994),Action|Romance|Thriller,0111257,1637,http://www.imdb.com/title/tt0111257/,171,3.5292397660818713
378,Speechless (1994),Comedy|Romance,0111256,15128,http://www.imdb.com/title/tt0111256/,7,2.7857142857142856
379,Timecop (1994),Action|Sci-Fi|Thriller,0111438,8831,http://www.imdb.com/title/tt0111438/,21,2.5
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,0111503,36955,http://www.imdb.com/title/tt0111503/,178,3.497191011235955
381,When a Man Loves a Woman (1994),Drama|Romance,0111693,10449,http://www.imdb.com/title/tt0111693/,11,3.8181818181818183
382,Wolf (1994),Drama|Horror|Romance|Thriller,0111742,10395,http://www.imdb.com/title/tt0111742/,16,3.15625
383,Wyatt Earp (1994),Western,0111756,12160,http://www.imdb.com/title/tt0111756/,21,3.0952380952380953
384,Bad Company (1995),Action|Crime|Drama,0112443,40480,http://www.imdb.com/title/tt0112443/,2,3.25
385,"Man of No Importance, A (1994)",Drama,0110455,52038,http://www.imdb.com/title/tt0110455/,1,4
386,S.F.W. (1994),Drama,0111048,29444,http://www.imdb.com/title/tt0111048/,1,3
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,0110399,26352,http://www.imdb.com/title/tt0110399/,4,2.375
388,Boys Life (1995),Drama,0112570,39953,http://www.imdb.com/title/tt0112570/,2,3
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,0109454,41580,http://www.imdb.com/title/tt0109454/,2,4.5
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,0059170,315,http://www.imdb.com/title/tt0059170/,5,3.7
391,Jason's Lyric (1994),Crime|Drama,0110186,22067,http://www.imdb.com/title/tt0110186/,1,4.5
393,Street Fighter (1994),Action|Adventure|Fantasy,0111301,11667,http://www.imdb.com/title/tt0111301/,10,2.5
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,0110027,8011,http://www.imdb.com/title/tt0110027/,12,2.4166666666666665
406,Federal Hill (1994),Drama,0109785,171857,http://www.imdb.com/title/tt0109785/,1,3
407,In the Mouth of Madness (1995),Horror|Thriller,0113409,2654,http://www.imdb.com/title/tt0113409/,8,3.4375
408,8 Seconds (1994),Drama,0109021,18069,http://www.imdb.com/title/tt0109021/,2,3
409,Above the Rim (1994),Crime|Drama,0109035,19092,http://www.imdb.com/title/tt0109035/,1,2
410,Addams Family Values (1993),Children|Comedy|Fantasy,0106220,2758,http://www.imdb.com/title/tt0106220/,84,3.1011904761904763
412,"Age of Innocence, The (1993)",Drama,0106226,10436,http://www.imdb.com/title/tt0106226/,15,3.5
413,Airheads (1994),Comedy,0109068,13595,http://www.imdb.com/title/tt0109068/,26,2.7884615384615383
414,"Air Up There, The (1994)",Comedy,0109067,46094,http://www.imdb.com/title/tt0109067/,6,2.3333333333333335
415,Another Stakeout (1993),Comedy|Thriller,0106292,9409,http://www.imdb.com/title/tt0106292/,16,2.53125
416,Bad Girls (1994),Western,0109198,11853,http://www.imdb.com/title/tt0109198/,8,2.5
417,Barcelona (1994),Comedy|Romance,0109219,16771,http://www.imdb.com/title/tt0109219/,13,3.6923076923076925
418,Being Human (1993),Drama,0106379,46924,http://www.imdb.com/title/tt0106379/,2,3
419,"Beverly Hillbillies, The (1993)",Comedy,0106400,11041,http://www.imdb.com/title/tt0106400/,20,2.675
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,0109254,306,http://www.imdb.com/title/tt0109254/,59,2.7203389830508473
421,Black Beauty (1994),Adventure|Children|Drama,0109279,14522,http://www.imdb.com/title/tt0109279/,12,3.2083333333333335
422,Blink (1994),Thriller,0109297,26203,http://www.imdb.com/title/tt0109297/,5,3.2
423,Blown Away (1994),Action|Thriller,0109303,178,http://www.imdb.com/title/tt0109303/,10,2.85
424,Blue Chips (1994),Drama,0109305,19819,http://www.imdb.com/title/tt0109305/,3,1.8333333333333333
425,Blue Sky (1994),Drama|Romance,0109306,57834,http://www.imdb.com/title/tt0109306/,2,3.75
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,0106452,4722,http://www.imdb.com/title/tt0106452/,7,3.142857142857143
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,0106471,18215,http://www.imdb.com/title/tt0106471/,12,2.5416666666666665
428,"Bronx Tale, A (1993)",Drama,0106489,1607,http://www.imdb.com/title/tt0106489/,18,3.7222222222222223
429,Cabin Boy (1994),Comedy,0109361,26391,http://www.imdb.com/title/tt0109361/,6,2
430,Calendar Girl (1993),Comedy|Drama,0106505,117553,http://www.imdb.com/title/tt0106505/,2,3.75
431,Carlito's Way (1993),Crime|Drama,0106519,6075,http://www.imdb.com/title/tt0106519/,42,3.738095238095238
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0109439,11310,http://www.imdb.com/title/tt0109439/,55,2.6454545454545455
433,Clean Slate (1994),Comedy,0109443,18658,http://www.imdb.com/title/tt0109443/,8,2.75
434,Cliffhanger (1993),Action|Adventure|Thriller,0106582,9350,http://www.imdb.com/title/tt0106582/,101,3.0346534653465347
435,Coneheads (1993),Comedy|Sci-Fi,0106598,9612,http://www.imdb.com/title/tt0106598/,63,2.4206349206349205
436,Color of Night (1994),Drama|Thriller,0109456,2124,http://www.imdb.com/title/tt0109456/,7,2.5714285714285716
437,Cops and Robbersons (1994),Comedy,0109480,26261,http://www.imdb.com/title/tt0109480/,9,2.1666666666666665
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,0109493,19176,http://www.imdb.com/title/tt0109493/,7,2.7142857142857144
440,Dave (1993),Comedy|Romance,0106673,11566,http://www.imdb.com/title/tt0106673/,76,3.5460526315789473
441,Dazed and Confused (1993),Comedy,0106677,9571,http://www.imdb.com/title/tt0106677/,42,3.9285714285714284
442,Demolition Man (1993),Action|Adventure|Sci-Fi,0106697,9739,http://www.imdb.com/title/tt0106697/,81,3.0925925925925926
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,0106834,34444,http://www.imdb.com/title/tt0106834/,6,2.3333333333333335
445,Fatal Instinct (1993),Comedy,0106873,26141,http://www.imdb.com/title/tt0106873/,12,3
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,0106332,10997,http://www.imdb.com/title/tt0106332/,9,3.8333333333333335
448,Fearless (1993),Drama,0106881,10443,http://www.imdb.com/title/tt0106881/,8,3.625
449,Fear of a Black Hat (1994),Comedy,0106880,20239,http://www.imdb.com/title/tt0106880/,1,1
450,With Honors (1994),Comedy|Drama,0111732,16297,http://www.imdb.com/title/tt0111732/,7,3
451,Flesh and Bone (1993),Drama|Mystery|Romance,0106926,18551,http://www.imdb.com/title/tt0106926/,1,4
452,Widows' Peak (1994),Drama,0111712,25440,http://www.imdb.com/title/tt0111712/,3,3
453,For Love or Money (1993),Comedy|Romance,0106941,9024,http://www.imdb.com/title/tt0106941/,5,2.8
454,"Firm, The (1993)",Drama|Thriller,0106918,37233,http://www.imdb.com/title/tt0106918/,101,3.5346534653465347
455,Free Willy (1993),Adventure|Children|Drama,0106965,1634,http://www.imdb.com/title/tt0106965/,37,2.391891891891892
456,Fresh (1994),Crime|Drama|Thriller,0109842,13815,http://www.imdb.com/title/tt0109842/,4,3.75
457,"Fugitive, The (1993)",Thriller,0106977,5503,http://www.imdb.com/title/tt0106977/,190,3.9921052631578946
458,Geronimo: An American Legend (1993),Drama|Western,0107004,35588,http://www.imdb.com/title/tt0107004/,5,2.8
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,0109890,2087,http://www.imdb.com/title/tt0109890/,6,2.25
460,Getting Even with Dad (1994),Comedy,0109891,41579,http://www.imdb.com/title/tt0109891/,3,2.6666666666666665
461,Go Fish (1994),Drama|Romance,0109913,18620,http://www.imdb.com/title/tt0109913/,4,2.75
464,Hard Target (1993),Action|Adventure|Crime|Thriller,0107076,2019,http://www.imdb.com/title/tt0107076/,10,2.9
466,Hot Shots! Part Deux (1993),Action|Comedy|War,0107144,9255,http://www.imdb.com/title/tt0107144/,60,2.8666666666666667
467,Live Nude Girls (1995),Comedy,0113674,26271,http://www.imdb.com/title/tt0113674/,1,5
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,0112966,10612,http://www.imdb.com/title/tt0112966/,22,3.2045454545454546
469,"House of the Spirits, The (1993)",Drama|Romance,0107151,2259,http://www.imdb.com/title/tt0107151/,5,3.4
470,House Party 3 (1994),Comedy,0110064,16097,http://www.imdb.com/title/tt0110064/,1,1
471,"Hudsucker Proxy, The (1994)",Comedy,0110074,11934,http://www.imdb.com/title/tt0110074/,40,3.55
